date,region,resource_type,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,year,month,day,dayofweek,is_weekend,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30
2023-01-30,North Europe,VM,94,715,383,103.31,1.1,0,2023,1,30,0,0,87.0,54.0,63.0,71.0,16.653327995729054,73.13333333333334,14.651664218368367
2023-01-30,North Europe,Storage,64,1680,335,103.31,1.1,0,2023,1,30,0,0,94.0,76.0,78.0,76.71428571428571,16.710418763097962,74.16666666666667,15.00134093623158
2023-01-30,Southeast Asia,VM,53,1343,372,103.31,1.1,0,2023,1,30,0,0,64.0,87.0,50.0,75.0,17.397317800933205,73.7,15.095443477854612
2023-01-30,Southeast Asia,Storage,51,1934,294,103.31,1.1,0,2023,1,30,0,0,53.0,86.0,83.0,70.14285714285714,18.21563953885571,73.8,14.942187440841495
2023-01-30,Southeast Asia,Container,85,1815,481,103.31,1.1,0,2023,1,30,0,0,51.0,53.0,93.0,65.14285714285714,17.939050248257914,72.73333333333333,15.398014501055403
2023-01-31,Southeast Asia,VM,86,626,305,95.21,0.98,0,2023,1,31,1,0,85.0,54.0,84.0,69.71428571428571,18.400310556385406,72.46666666666667,15.10134347376562
2023-01-31,Southeast Asia,Storage,98,1103,486,95.21,0.98,0,2023,1,31,1,0,86.0,87.0,58.0,74.28571428571429,17.81117894015149,72.53333333333333,15.15832156419958
2023-01-31,East US,Container,59,1371,237,95.21,0.98,0,2023,1,31,1,0,98.0,94.0,89.0,75.85714285714286,19.522880349550327,73.86666666666666,15.588973409240998
2023-01-31,North Europe,Container,61,1503,332,95.21,0.98,0,2023,1,31,1,0,59.0,64.0,93.0,70.85714285714286,18.5600697864041,72.86666666666666,15.546888663859294
2023-01-31,Southeast Asia,Container,58,1513,250,95.21,0.98,0,2023,1,31,1,0,61.0,53.0,59.0,70.42857142857143,18.778153466702932,71.8,15.2120641778729
2023-01-31,North Europe,Storage,89,1327,370,95.21,0.98,0,2023,1,31,1,0,58.0,51.0,60.0,71.14285714285714,18.08709089773303,71.76666666666667,15.242145141211157
2023-01-31,East US,VM,92,1806,268,95.21,0.98,0,2023,1,31,1,0,89.0,85.0,66.0,76.57142857142857,16.68189780228004,72.73333333333333,15.389054178400533
2023-01-31,West US,Container,62,1457,409,95.21,0.98,0,2023,1,31,1,0,92.0,86.0,96.0,77.57142857142857,17.46288581398798,73.6,15.725226822551384
2023-01-31,West US,Storage,96,845,417,95.21,0.98,0,2023,1,31,1,0,62.0,98.0,57.0,74.14285714285714,17.883219056129818,72.46666666666667,15.273897800593938
2023-01-31,West US,VM,55,1211,222,95.21,0.98,0,2023,1,31,1,0,96.0,59.0,55.0,73.85714285714286,17.449246129165328,73.76666666666667,15.56894196864348
2023-01-31,East US,Storage,69,510,453,95.21,0.98,0,2023,1,31,1,0,55.0,61.0,89.0,73.28571428571429,18.071287407692598,73.76666666666667,15.56894196864348
2023-01-31,North Europe,VM,74,1492,310,95.21,0.98,0,2023,1,31,1,0,69.0,58.0,64.0,74.42857142857143,17.405527310379934,73.1,15.320371833067501
2023-02-01,Southeast Asia,VM,92,1454,450,88.94,0.88,0,2023,2,1,2,0,74.0,89.0,74.0,76.71428571428571,15.871507864874193,73.43333333333334,15.224035745091244
2023-02-01,Southeast Asia,Storage,73,524,379,88.94,0.88,0,2023,2,1,2,0,92.0,92.0,89.0,77.14285714285714,16.293440105643498,74.03333333333333,15.597266191345136
2023-02-01,East US,Container,95,1928,309,88.94,0.88,0,2023,2,1,2,0,73.0,62.0,87.0,74.42857142857143,14.93159003429915,73.5,15.339266718076054
2023-02-01,North Europe,Container,51,1733,216,88.94,0.88,0,2023,2,1,2,0,95.0,96.0,75.0,79.14285714285714,15.550225844325409,73.76666666666667,15.648473172922591
2023-02-01,Southeast Asia,Container,55,1684,376,88.94,0.88,0,2023,2,1,2,0,51.0,55.0,68.0,72.71428571428571,16.68047047412319,72.96666666666667,16.18744369359576
2023-02-01,North Europe,Storage,74,574,493,88.94,0.88,0,2023,2,1,2,0,55.0,69.0,67.0,72.71428571428571,16.68047047412319,72.53333333333333,16.49604619991969
2023-02-01,East US,VM,78,1985,495,88.94,0.88,0,2023,2,1,2,0,74.0,74.0,54.0,73.42857142857143,16.60177844747508,72.76666666666667,16.464556149359208
2023-02-01,West US,Container,59,1959,316,88.94,0.88,0,2023,2,1,2,0,78.0,92.0,76.0,74.0,16.69331203406524,73.56666666666666,16.100296277705105
2023-02-01,West US,Storage,89,1160,336,88.94,0.88,0,2023,2,1,2,0,59.0,73.0,87.0,69.28571428571429,15.370038882126963,73.0,16.309506430300086
2023-02-01,West US,VM,85,1705,200,88.94,0.88,0,2023,2,1,2,0,89.0,95.0,86.0,71.57142857142857,17.10611141139469,73.06666666666666,16.37267137079627
2023-02-01,East US,Storage,90,1278,456,88.94,0.88,0,2023,2,1,2,0,85.0,51.0,53.0,70.14285714285714,15.126451130702254,73.03333333333333,16.346429185801913
2023-02-01,North Europe,VM,75,1436,490,88.94,0.88,0,2023,2,1,2,0,90.0,55.0,54.0,75.71428571428571,14.044148078046465,74.26666666666667,16.17774830530766
2023-02-02,Southeast Asia,Container,96,1509,393,108.13,1.14,0,2023,2,2,3,0,75.0,74.0,87.0,78.57142857142857,10.783585409580432,74.96666666666667,15.71839101473029
2023-02-02,Southeast Asia,Storage,67,1268,277,108.13,1.14,0,2023,2,2,3,0,96.0,78.0,94.0,81.71428571428571,12.324964985944762,75.26666666666667,16.038602857144237
2023-02-02,Southeast Asia,VM,65,1947,218,108.13,1.14,0,2023,2,2,3,0,67.0,59.0,64.0,80.14285714285714,13.520707222979347,74.36666666666666,15.705222793341889
2023-02-02,North Europe,Container,79,784,485,108.13,1.14,0,2023,2,2,3,0,65.0,89.0,53.0,81.0,12.069244660154544,74.4,15.683507700546564
2023-02-02,North Europe,Storage,68,1841,231,108.13,1.14,0,2023,2,2,3,0,79.0,85.0,51.0,79.57142857142857,11.544943234408573,75.26666666666667,15.170146121027749
2023-02-02,North Europe,VM,81,1664,414,108.13,1.14,0,2023,2,2,3,0,68.0,90.0,85.0,77.14285714285714,11.992060865819736,75.83333333333333,14.536715308281405
2023-02-02,West US,Storage,71,975,262,108.13,1.14,0,2023,2,2,3,0,81.0,75.0,86.0,75.85714285714286,10.807845474909644,75.7,14.467919327089588
2023-02-02,West US,VM,90,1188,347,108.13,1.14,0,2023,2,2,3,0,71.0,96.0,98.0,75.28571428571429,10.965313275875715,75.2,14.358465002965298
2023-02-02,East US,Container,56,1348,283,108.13,1.14,0,2023,2,2,3,0,90.0,67.0,59.0,74.42857142857143,9.162553189607234,74.93333333333334,13.989979993905814
2023-02-02,East US,Storage,75,655,248,108.13,1.14,0,2023,2,2,3,0,56.0,65.0,61.0,72.85714285714286,11.334733807028329,74.83333333333333,14.117935116511298
2023-02-02,East US,VM,78,562,349,108.13,1.14,0,2023,2,2,3,0,75.0,79.0,58.0,74.28571428571429,10.796824930109281,75.3,13.874188388813085
2023-02-02,West US,Container,89,1060,456,108.13,1.14,0,2023,2,2,3,0,78.0,68.0,89.0,74.14285714285714,10.730463976122273,75.96666666666667,13.48941688198908
2023-02-03,Southeast Asia,Container,83,595,287,99.28,1.1,0,2023,2,3,4,0,89.0,81.0,92.0,77.14285714285714,11.625096005748013,75.96666666666667,13.48941688198908
2023-02-03,Southeast Asia,Storage,82,1506,463,99.28,1.1,0,2023,2,3,4,0,83.0,71.0,62.0,77.42857142857143,11.759494644146727,75.66666666666667,13.217891045025333
2023-02-03,Southeast Asia,VM,96,1752,266,99.28,1.1,0,2023,2,3,4,0,82.0,90.0,96.0,79.0,11.489125293076125,76.33333333333333,13.007513301890206
2023-02-03,North Europe,Container,57,1577,448,99.28,1.1,0,2023,2,3,4,0,96.0,56.0,55.0,79.85714285714286,12.615183595289402,76.33333333333333,13.007513301890206
2023-02-03,North Europe,Storage,52,942,454,99.28,1.1,0,2023,2,3,4,0,57.0,75.0,69.0,80.0,12.301761391497356,76.4,12.899077753721459
2023-02-03,North Europe,VM,50,812,446,99.28,1.1,0,2023,2,3,4,0,52.0,78.0,74.0,76.71428571428571,16.28613199130157,75.83333333333333,13.590268661761275
2023-02-03,West US,Container,77,1701,207,99.28,1.1,0,2023,2,3,4,0,50.0,89.0,92.0,72.71428571428571,19.11120339586432,75.03333333333333,14.385057700873888
2023-02-03,West US,VM,88,1299,465,99.28,1.1,0,2023,2,3,4,0,77.0,83.0,73.0,71.0,17.907168024751066,74.53333333333333,14.031327838787748
2023-02-03,East US,Container,50,1787,254,99.28,1.1,0,2023,2,3,4,0,88.0,82.0,95.0,71.71428571428571,18.553654498187026,75.03333333333333,14.240503994697251
2023-02-03,East US,Storage,79,1446,331,99.28,1.1,0,2023,2,3,4,0,50.0,96.0,51.0,67.14285714285714,19.51434149054289,73.53333333333333,14.433517824203802
2023-02-03,East US,VM,77,1636,313,99.28,1.1,0,2023,2,3,4,0,79.0,57.0,55.0,64.71428571428571,16.08015636029165,74.46666666666667,13.818361930300618
2023-02-03,West US,Storage,59,661,286,99.28,1.1,0,2023,2,3,4,0,77.0,52.0,74.0,67.57142857142857,16.25686668105863,75.2,13.324594837600385
2023-02-04,Southeast Asia,Container,79,1404,425,103.62,0.94,1,2023,2,4,5,1,59.0,50.0,78.0,68.57142857142857,15.328156475988264,74.7,13.648670517546813
2023-02-04,Southeast Asia,Storage,54,1304,455,103.62,0.94,1,2023,2,4,5,1,79.0,77.0,59.0,72.71428571428571,13.250336922940079,74.73333333333333,13.658225596203245
2023-02-04,Southeast Asia,VM,72,1642,219,103.62,0.94,1,2023,2,4,5,1,54.0,88.0,89.0,69.42857142857143,14.774495398683316,74.56666666666666,13.885450915488365
2023-02-04,North Europe,Container,69,1245,394,103.62,0.94,1,2023,2,4,5,1,72.0,50.0,85.0,67.14285714285714,12.482368517614102,74.0,13.620471408116172
2023-02-04,North Europe,Storage,51,1314,396,103.62,0.94,1,2023,2,4,5,1,69.0,79.0,90.0,69.85714285714286,9.940297973880057,73.46666666666667,13.48749953394478
2023-02-04,North Europe,VM,78,1199,281,103.62,0.94,1,2023,2,4,5,1,51.0,77.0,75.0,65.85714285714286,11.201615529743473,72.16666666666667,13.716547603566978
2023-02-04,West US,Container,68,1904,235,103.62,0.94,1,2023,2,4,5,1,78.0,59.0,96.0,66.0,11.372481406154641,72.26666666666667,13.748813950936668
2023-02-04,West US,Storage,82,650,284,103.62,0.94,1,2023,2,4,5,1,68.0,79.0,67.0,67.28571428571429,10.950103282835363,71.33333333333333,13.012814197295398
2023-02-04,West US,VM,97,506,462,103.62,0.94,1,2023,2,4,5,1,82.0,54.0,65.0,67.71428571428571,11.52843276012667,71.83333333333333,13.128235780661585
2023-02-04,East US,Container,70,1409,422,103.62,0.94,1,2023,2,4,5,1,97.0,72.0,79.0,73.85714285714286,14.158961490031363,72.9,13.834863507670097
2023-02-04,East US,Storage,95,990,364,103.62,0.94,1,2023,2,4,5,1,70.0,69.0,68.0,73.57142857142857,14.22271824531847,72.6,13.795551506891993
2023-02-04,East US,VM,63,1811,319,103.62,0.94,1,2023,2,4,5,1,95.0,51.0,81.0,77.28571428571429,16.10087249928079,73.5,14.354501877039509
2023-02-05,Southeast Asia,Storage,86,574,345,103.61,1.15,1,2023,2,5,6,1,63.0,78.0,71.0,79.0,13.216151734399395,72.9,14.40629651611907
2023-02-05,Southeast Asia,VM,94,1109,414,103.61,1.15,1,2023,2,5,6,1,86.0,68.0,90.0,80.14285714285714,13.45893224378735,73.4,14.597118279611399
2023-02-05,North Europe,Container,75,941,228,103.61,1.15,1,2023,2,5,6,1,94.0,82.0,56.0,83.85714285714286,13.133019092203924,73.53333333333333,14.771205290941095
2023-02-05,North Europe,Storage,71,1758,203,103.61,1.15,1,2023,2,5,6,1,75.0,97.0,75.0,82.85714285714286,13.557637102737553,74.16666666666667,14.396080245566203
2023-02-05,North Europe,VM,88,1724,445,103.61,1.15,1,2023,2,5,6,1,71.0,70.0,78.0,79.14285714285714,12.56222606903431,74.03333333333333,14.406615657837323
2023-02-05,Southeast Asia,Container,70,541,240,103.61,1.15,1,2023,2,5,6,1,88.0,95.0,89.0,81.71428571428571,12.216304483684793,74.36666666666666,14.61572920623138
2023-02-05,West US,Storage,63,1020,239,103.61,1.15,1,2023,2,5,6,1,70.0,63.0,83.0,78.14285714285714,11.305287427107944,73.73333333333333,14.36934796431418
2023-02-05,West US,VM,66,1638,408,103.61,1.15,1,2023,2,5,6,1,63.0,86.0,82.0,78.14285714285714,11.305287427107944,73.06666666666666,14.388533109996688
2023-02-05,East US,Container,95,627,423,103.61,1.15,1,2023,2,5,6,1,66.0,94.0,96.0,75.28571428571429,11.513966674062809,72.53333333333333,14.342445646626533
2023-02-05,East US,Storage,66,1213,357,103.61,1.15,1,2023,2,5,6,1,95.0,75.0,57.0,75.42857142857143,11.787806452108951,72.5,14.287081215390778
2023-02-05,East US,VM,93,1353,479,103.61,1.15,1,2023,2,5,6,1,66.0,71.0,52.0,74.14285714285714,12.321100754783396,72.8,14.042791745233556
2023-02-05,West US,Container,51,736,480,103.61,1.15,1,2023,2,5,6,1,93.0,88.0,50.0,77.28571428571429,14.067862734074527,74.16666666666667,13.943440760080884
2023-02-06,Southeast Asia,Storage,89,510,363,99.64,1.16,0,2023,2,6,0,0,51.0,70.0,77.0,72.0,16.165807537309508,74.2,13.884747275213607
2023-02-06,Southeast Asia,VM,78,648,466,99.64,1.16,0,2023,2,6,0,0,89.0,63.0,88.0,74.71428571428571,17.327379929986403,74.6,14.138721592699325
2023-02-06,North Europe,Container,85,1894,481,99.64,1.16,0,2023,2,6,0,0,78.0,66.0,50.0,76.85714285714286,16.547190813232458,74.26666666666667,13.928223228353666
2023-02-06,North Europe,Storage,95,629,392,99.64,1.16,0,2023,2,6,0,0,85.0,95.0,79.0,79.57142857142857,16.019333557269146,75.43333333333334,13.27606956099982
2023-02-06,North Europe,VM,66,1421,389,99.64,1.16,0,2023,2,6,0,0,95.0,66.0,77.0,79.57142857142857,16.019333557269146,75.96666666666667,13.737648579933447
2023-02-06,Southeast Asia,Container,98,686,494,99.64,1.16,0,2023,2,6,0,0,66.0,93.0,59.0,79.57142857142857,16.019333557269146,75.6,13.855410993294415
2023-02-06,West US,Storage,89,1109,467,99.64,1.16,0,2023,2,6,0,0,98.0,51.0,79.0,80.28571428571429,16.809861051520638,76.9,14.072104957362809
2023-02-06,West US,VM,80,1145,418,99.64,1.16,0,2023,2,6,0,0,89.0,89.0,54.0,85.71428571428571,10.858395917665064,77.23333333333333,14.240988277729791
2023-02-06,East US,Container,72,841,226,99.64,1.16,0,2023,2,6,0,0,80.0,78.0,72.0,84.42857142857143,10.937049310442497,78.1,13.552834033693037
2023-02-06,East US,Storage,86,1676,275,99.64,1.16,0,2023,2,6,0,0,72.0,85.0,69.0,83.57142857142857,11.731114508820143,78.1,13.552834033693037
2023-02-06,East US,VM,87,533,216,99.64,1.16,0,2023,2,6,0,0,86.0,95.0,51.0,83.71428571428571,11.75746976343542,78.66666666666667,13.514572807192994
2023-02-06,West US,Container,94,1320,372,99.64,1.16,0,2023,2,6,0,0,87.0,66.0,78.0,82.57142857142857,10.829852920779528,79.86666666666666,12.536108765821504
2023-02-07,Southeast Asia,Container,83,1023,474,73.8,1.08,0,2023,2,7,1,0,94.0,98.0,68.0,86.57142857142857,8.638231741453298,80.4,12.791699895123308
2023-02-07,Southeast Asia,Storage,93,671,301,73.8,1.08,0,2023,2,7,1,0,83.0,89.0,82.0,84.42857142857143,7.044078904942128,80.9,12.58173279004133
2023-02-07,Southeast Asia,VM,88,630,428,73.8,1.08,0,2023,2,7,1,0,93.0,80.0,97.0,85.0,7.615773105864117,81.26666666666667,12.773715829466198
2023-02-07,North Europe,Container,92,541,224,73.8,1.08,0,2023,2,7,1,0,88.0,72.0,70.0,86.14285714285714,7.3354975161557565,80.96666666666667,12.494090557162451
2023-02-07,North Europe,Storage,50,1740,260,73.8,1.08,0,2023,2,7,1,0,92.0,86.0,95.0,89.0,4.082482904639136,81.7,12.473834684015149
2023-02-07,North Europe,VM,58,795,216,73.8,1.08,0,2023,2,7,1,0,50.0,87.0,63.0,83.85714285714286,15.421074016083535,80.2,13.484090242028696
2023-02-07,West US,Container,75,1973,272,73.8,1.08,0,2023,2,7,1,0,58.0,94.0,86.0,79.71428571428571,18.09893445955951,80.03333333333333,13.732627478791718
2023-02-07,West US,VM,85,1250,347,73.8,1.08,0,2023,2,7,1,0,75.0,83.0,94.0,77.0,16.99019324983292,79.66666666666667,13.714662009068595
2023-02-07,East US,Container,71,568,488,73.8,1.08,0,2023,2,7,1,0,85.0,93.0,75.0,77.28571428571429,17.12419619246687,79.36666666666666,13.486860357357138
2023-02-07,East US,Storage,96,1163,445,73.8,1.08,0,2023,2,7,1,0,71.0,88.0,71.0,74.14285714285714,15.720777879699787,79.23333333333333,13.551137713614093
2023-02-07,East US,VM,89,1750,297,73.8,1.08,0,2023,2,7,1,0,96.0,92.0,88.0,75.28571428571429,17.124196192466858,80.06666666666666,13.793885035326964
2023-02-07,West US,Storage,68,1767,400,73.8,1.08,0,2023,2,7,1,0,89.0,50.0,70.0,74.85714285714286,16.667619020409752,80.1,13.814909487142218
2023-02-08,North Europe,Storage,96,1811,465,100.87,0.97,0,2023,2,8,2,0,68.0,58.0,63.0,77.42857142857143,13.226956602045027,80.03333333333333,13.870045454847697
2023-02-08,Southeast Asia,Storage,56,834,316,100.87,0.97,0,2023,2,8,2,0,96.0,75.0,66.0,82.85714285714286,11.625096005748064,81.13333333333334,13.780879640943178
2023-02-08,Southeast Asia,VM,70,1609,449,100.87,0.97,0,2023,2,8,2,0,56.0,85.0,95.0,80.14285714285714,15.377782365353998,80.8,14.271746866473315
2023-02-08,North Europe,Container,65,1210,481,100.87,0.97,0,2023,2,8,2,0,70.0,71.0,66.0,78.0,15.631165450257857,79.96666666666667,14.143314085932419
2023-02-08,North Europe,VM,61,988,225,100.87,0.97,0,2023,2,8,2,0,65.0,96.0,93.0,77.14285714285714,16.23194968191412,79.93333333333334,14.178500804297762
2023-02-08,Southeast Asia,Container,56,636,375,100.87,0.97,0,2023,2,8,2,0,61.0,89.0,51.0,72.14285714285714,14.780940107996887,78.86666666666666,14.364067556984338
2023-02-08,West US,Storage,72,873,397,100.87,0.97,0,2023,2,8,2,0,56.0,68.0,89.0,67.42857142857143,13.733864992020537,79.03333333333333,14.055268574902598
2023-02-08,East US,VM,86,1567,216,100.87,0.97,0,2023,2,8,2,0,72.0,96.0,78.0,68.0,13.84437310486345,78.46666666666667,13.982090350684814
2023-02-08,East US,Storage,59,511,279,100.87,0.97,0,2023,2,8,2,0,86.0,56.0,85.0,66.57142857142857,10.612212192518916,78.73333333333333,14.049011091307422
2023-02-08,West US,Container,57,965,288,100.87,0.97,0,2023,2,8,2,0,59.0,70.0,95.0,67.0,10.16530045465125,77.86666666666666,14.445458260914286
2023-02-08,West US,VM,80,1160,280,100.87,0.97,0,2023,2,8,2,0,57.0,65.0,66.0,65.14285714285714,10.699354675689076,76.6,14.5569038011475
2023-02-08,East US,Container,73,838,463,100.87,0.97,0,2023,2,8,2,0,80.0,61.0,98.0,67.28571428571429,12.079104350272068,77.06666666666666,14.429216848137505
2023-02-09,Southeast Asia,Storage,82,515,307,100.92,0.8,0,2023,2,9,3,0,73.0,56.0,89.0,69.0,11.88836966675134,76.23333333333333,13.890416774197956
2023-02-09,Southeast Asia,VM,78,1481,409,100.92,0.8,0,2023,2,9,3,0,82.0,72.0,80.0,72.71428571428571,11.19098276462331,76.0,13.726390388716498
2023-02-09,North Europe,Container,64,996,203,100.92,0.8,0,2023,2,9,3,0,78.0,86.0,72.0,73.57142857142857,11.35572018642507,75.93333333333334,13.711141538867247
2023-02-09,North Europe,Storage,72,863,238,100.92,0.8,0,2023,2,9,3,0,64.0,59.0,86.0,70.42857142857143,10.34177842309442,75.66666666666667,13.867186108750143
2023-02-09,North Europe,VM,86,1694,382,100.92,0.8,0,2023,2,9,3,0,72.0,57.0,87.0,72.28571428571429,9.03169023889932,75.2,13.74245874702898
2023-02-09,Southeast Asia,Container,51,810,426,100.92,0.8,0,2023,2,9,3,0,86.0,80.0,94.0,76.42857142857143,7.345228447936949,75.16666666666667,13.714033419956303
2023-02-09,West US,Storage,84,1119,387,100.92,0.8,0,2023,2,9,3,0,51.0,73.0,83.0,72.28571428571429,11.814035236591655,73.73333333333333,13.923270853659634
2023-02-09,West US,VM,66,1682,351,100.92,0.8,0,2023,2,9,3,0,84.0,82.0,93.0,73.85714285714286,12.628388277060196,73.76666666666667,13.947397071047748
2023-02-09,East US,Container,79,871,302,100.92,0.8,0,2023,2,9,3,0,66.0,78.0,88.0,71.57142857142857,12.353908192108607,72.86666666666666,13.528344021129225
2023-02-09,East US,Storage,78,1093,422,100.92,0.8,0,2023,2,9,3,0,79.0,64.0,92.0,71.71428571428571,12.44607415632586,72.56666666666666,13.278666668974974
2023-02-09,East US,VM,57,1326,414,100.92,0.8,0,2023,2,9,3,0,78.0,72.0,50.0,73.71428571428571,12.120427463780427,72.1,12.809883038040418
2023-02-09,West US,Container,94,1621,330,100.92,0.8,0,2023,2,9,3,0,57.0,86.0,58.0,71.57142857142857,13.697410252272075,72.33333333333333,12.45220748559739
2023-02-10,Southeast Asia,Container,86,560,397,97.8,1.04,0,2023,2,10,4,0,94.0,51.0,75.0,72.71428571428571,15.337473561121335,73.53333333333333,12.754264556132435
2023-02-10,Southeast Asia,Storage,95,1084,339,97.8,1.04,0,2023,2,10,4,0,86.0,84.0,85.0,77.71428571428571,12.526163095887078,73.9,12.954429411568478
2023-02-10,Southeast Asia,VM,86,931,392,97.8,1.04,0,2023,2,10,4,0,95.0,66.0,71.0,79.28571428571429,14.044148078046488,74.23333333333333,13.371826618919231
2023-02-10,North Europe,Container,79,823,345,97.8,1.04,0,2023,2,10,4,0,86.0,79.0,96.0,82.14285714285714,12.876704695283097,74.73333333333333,13.52630472598596
2023-02-10,North Europe,Storage,79,502,341,97.8,1.04,0,2023,2,10,4,0,79.0,78.0,89.0,82.14285714285714,12.876704695283097,74.16666666666667,12.948394477317642
2023-02-10,North Europe,VM,79,1420,264,97.8,1.04,0,2023,2,10,4,0,79.0,57.0,68.0,82.28571428571429,12.828539611796447,73.83333333333333,12.679288931801029
2023-02-10,West US,Container,93,1762,465,97.8,1.04,0,2023,2,10,4,0,79.0,94.0,96.0,85.42857142857143,6.948792289723195,74.2,12.663823032287826
2023-02-10,West US,VM,98,976,444,97.8,1.04,0,2023,2,10,4,0,93.0,86.0,56.0,85.28571428571429,6.750661343263399,74.1,12.496482263641932
2023-02-10,East US,Container,81,1562,228,97.8,1.04,0,2023,2,10,4,0,98.0,95.0,70.0,87.0,8.306623862918215,75.5,12.748901237307512
2023-02-10,East US,VM,91,1045,450,97.8,1.04,0,2023,2,10,4,0,81.0,86.0,65.0,85.0,7.724420150837788,75.86666666666666,12.7434454641926
2023-02-10,West US,Storage,93,1196,471,97.8,1.04,0,2023,2,10,4,0,91.0,79.0,61.0,85.71428571428571,8.0563491672571,76.73333333333333,12.862491133560402
2023-02-10,East US,Storage,62,1664,473,97.8,1.04,0,2023,2,10,4,0,93.0,79.0,56.0,87.71428571428571,7.846746368491274,77.8,12.839593934926198
2023-02-11,Southeast Asia,Container,67,561,344,114.78,0.95,1,2023,2,11,5,1,62.0,79.0,72.0,85.28571428571429,12.338480264525996,78.0,12.531340022464525
2023-02-11,North Europe,VM,90,1252,458,114.78,0.95,1,2023,2,11,5,1,67.0,93.0,86.0,83.57142857142857,14.06955510854494,77.83333333333333,12.646611467472065
2023-02-11,Southeast Asia,Storage,91,918,377,114.78,0.95,1,2023,2,11,5,1,90.0,98.0,59.0,83.14285714285714,13.777137721948119,77.96666666666667,12.756292114315494
2023-02-11,Southeast Asia,VM,84,1543,440,114.78,0.95,1,2023,2,11,5,1,91.0,81.0,57.0,82.14285714285714,12.733532783279706,79.03333333333333,12.449853435872779
2023-02-11,North Europe,Container,72,1188,208,114.78,0.95,1,2023,2,11,5,1,84.0,91.0,80.0,82.57142857142857,12.739141034061765,79.93333333333334,11.758880234436301
2023-02-11,North Europe,Storage,55,553,246,114.78,0.95,1,2023,2,11,5,1,72.0,93.0,73.0,79.85714285714286,12.667919737517765,79.66666666666667,11.847692437430785
2023-02-11,West US,Container,83,1324,417,114.78,0.95,1,2023,2,11,5,1,55.0,62.0,82.0,74.42857142857143,14.15223354406348,79.06666666666666,12.62710094047403
2023-02-11,West US,VM,57,1833,442,114.78,0.95,1,2023,2,11,5,1,83.0,67.0,78.0,77.42857142857143,13.277263057035352,79.1,12.636427910799323
2023-02-11,East US,Container,56,1063,459,114.78,0.95,1,2023,2,11,5,1,57.0,90.0,64.0,76.0,15.011106998930316,78.4,13.265459426386409
2023-02-11,East US,Storage,62,725,352,114.78,0.95,1,2023,2,11,5,1,56.0,91.0,72.0,71.14285714285714,15.225292240529402,78.13333333333334,13.64003572988884
2023-02-11,East US,VM,88,1963,210,114.78,0.95,1,2023,2,11,5,1,62.0,84.0,86.0,67.0,12.649110640673545,77.8,13.914517350718594
2023-02-11,West US,Storage,94,1889,306,114.78,0.95,1,2023,2,11,5,1,88.0,72.0,51.0,67.57142857142857,13.599719885070492,77.86666666666666,13.95987682322236
2023-02-12,Southeast Asia,Storage,57,1774,375,91.92,0.95,1,2023,2,12,6,1,94.0,55.0,84.0,70.71428571428571,16.92842073471207,79.3,13.298042376022243
2023-02-12,Southeast Asia,VM,73,1647,237,91.92,0.95,1,2023,2,12,6,1,57.0,83.0,66.0,71.0,16.63329993316623,78.4,13.870335500504387
2023-02-12,North Europe,Container,54,1918,425,91.92,0.95,1,2023,2,12,6,1,73.0,57.0,79.0,69.57142857142857,15.841476602652348,78.63333333333334,13.71252468852231
2023-02-12,North Europe,Storage,64,539,224,91.92,0.95,1,2023,2,12,6,1,54.0,56.0,78.0,69.14285714285714,16.272969114747454,77.8,14.430332039098104
2023-02-12,North Europe,VM,61,669,208,91.92,0.95,1,2023,2,12,6,1,64.0,62.0,57.0,70.28571428571429,15.456544306692969,77.33333333333333,14.648368941410464
2023-02-12,Southeast Asia,Container,75,1413,236,91.92,0.95,1,2023,2,12,6,1,61.0,88.0,94.0,70.14285714285714,15.550225844325373,77.46666666666667,14.474075119837991
2023-02-12,West US,Storage,60,1451,322,91.92,0.95,1,2023,2,12,6,1,75.0,94.0,86.0,68.28571428571429,13.732131246511932,76.83333333333333,14.137461444402051
2023-02-12,West US,VM,63,1880,297,91.92,0.95,1,2023,2,12,6,1,60.0,57.0,95.0,63.42857142857143,7.892129895390386,75.96666666666667,14.351458734779975
2023-02-12,East US,Container,96,1612,267,91.92,0.95,1,2023,2,12,6,1,63.0,73.0,86.0,64.28571428571429,7.3872476993416845,74.9,14.074555177634435
2023-02-12,East US,Storage,84,1280,319,91.92,0.95,1,2023,2,12,6,1,96.0,54.0,79.0,67.57142857142857,14.033972386761407,75.23333333333333,14.459654532367042
2023-02-12,East US,VM,73,502,359,91.92,0.95,1,2023,2,12,6,1,84.0,64.0,79.0,71.85714285714286,13.777137721948082,75.4,14.533196245267204
2023-02-12,West US,Container,77,1718,425,91.92,0.95,1,2023,2,12,6,1,73.0,61.0,79.0,73.14285714285714,13.334523756382335,75.2,14.52322753147643
2023-02-13,Southeast Asia,Container,56,632,434,109.15,1.03,0,2023,2,13,0,0,77.0,75.0,93.0,75.42857142857143,12.231886511043534,75.13333333333334,14.509766825601774
2023-02-13,Southeast Asia,Storage,76,921,387,109.15,1.03,0,2023,2,13,0,0,56.0,60.0,98.0,72.71428571428571,14.279522467672471,73.9,14.511232272586843
