date,region,resource_type,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,week,weekly_avg_cpu,cpu_rolling_avg_7d,cpu_lag_1,month,quarter
2023-02-10,North Europe,VM,79,1420,264,97.8,1.04,0,6,72.52380952380952,74.71428571428571,64.0,2,1
2023-02-10,North Europe,Storage,79,502,341,97.8,1.04,0,6,72.52380952380952,77.28571428571429,79.0,2,1
2023-02-10,North Europe,Container,79,823,345,97.8,1.04,0,6,72.52380952380952,74.85714285714286,79.0,2,1
2023-02-10,Southeast Asia,VM,86,931,392,97.8,1.04,0,6,77.9047619047619,68.42857142857143,51.0,2,1
2023-02-10,Southeast Asia,Storage,95,1084,339,97.8,1.04,0,6,77.9047619047619,72.0,86.0,2,1
2023-02-10,Southeast Asia,Container,86,560,397,97.8,1.04,0,6,77.9047619047619,76.28571428571429,95.0,2,1
2023-02-11,East US,VM,88,1963,210,114.78,0.95,1,6,77.42857142857143,76.57142857142857,81.0,2,1
2023-02-11,East US,Storage,62,725,352,114.78,0.95,1,6,77.42857142857143,77.28571428571429,88.0,2,1
2023-02-11,East US,Container,56,1063,459,114.78,0.95,1,6,77.42857142857143,74.14285714285714,62.0,2,1
2023-02-11,West US,VM,57,1833,442,114.78,0.95,1,6,79.14285714285714,83.57142857142857,93.0,2,1
2023-02-11,West US,Storage,94,1889,306,114.78,0.95,1,6,79.14285714285714,87.57142857142857,57.0,2,1
2023-02-11,West US,Container,83,1324,417,114.78,0.95,1,6,79.14285714285714,87.42857142857143,94.0,2,1
2023-02-11,North Europe,VM,90,1252,458,114.78,0.95,1,6,72.52380952380952,78.42857142857143,79.0,2,1
2023-02-11,North Europe,Storage,55,553,246,114.78,0.95,1,6,72.52380952380952,74.0,90.0,2,1
2023-02-11,North Europe,Container,72,1188,208,114.78,0.95,1,6,72.52380952380952,74.0,55.0,2,1
2023-02-11,Southeast Asia,VM,84,1543,440,114.78,0.95,1,6,77.9047619047619,80.28571428571429,86.0,2,1
2023-02-11,Southeast Asia,Storage,91,918,377,114.78,0.95,1,6,77.9047619047619,82.14285714285714,84.0,2,1
2023-02-11,Southeast Asia,Container,67,561,344,114.78,0.95,1,6,77.9047619047619,80.0,91.0,2,1
2023-02-12,East US,VM,73,502,359,91.92,0.95,1,6,77.42857142857143,73.28571428571429,56.0,2,1
2023-02-12,East US,Storage,84,1280,319,91.92,0.95,1,6,77.42857142857143,72.28571428571429,73.0,2,1
2023-02-12,East US,Container,96,1612,267,91.92,0.95,1,6,77.42857142857143,77.14285714285714,84.0,2,1
2023-02-12,West US,VM,63,1880,297,91.92,0.95,1,6,79.14285714285714,83.0,83.0,2,1
2023-02-12,West US,Storage,60,1451,322,91.92,0.95,1,6,79.14285714285714,77.57142857142857,63.0,2,1
2023-02-12,West US,Container,77,1718,425,91.92,0.95,1,6,79.14285714285714,75.28571428571429,60.0,2,1
2023-02-12,North Europe,VM,61,669,208,91.92,0.95,1,6,72.52380952380952,73.57142857142857,72.0,2,1
2023-02-12,North Europe,Storage,64,539,224,91.92,0.95,1,6,72.52380952380952,71.42857142857143,61.0,2,1
2023-02-12,North Europe,Container,54,1918,425,91.92,0.95,1,6,72.52380952380952,67.85714285714286,64.0,2,1
2023-02-12,Southeast Asia,VM,73,1647,237,91.92,0.95,1,6,77.9047619047619,83.14285714285714,67.0,2,1
2023-02-12,Southeast Asia,Storage,57,1774,375,91.92,0.95,1,6,77.9047619047619,79.0,73.0,2,1
2023-02-12,Southeast Asia,Container,75,1413,236,91.92,0.95,1,6,77.9047619047619,76.14285714285714,57.0,2,1
2023-02-13,East US,VM,97,1472,483,109.15,1.03,0,7,77.19047619047619,79.42857142857143,96.0,2,1
2023-02-13,East US,Storage,54,1472,280,109.15,1.03,0,7,77.19047619047619,74.57142857142857,97.0,2,1
2023-02-13,East US,Container,99,1563,423,109.15,1.03,0,7,77.19047619047619,79.85714285714286,54.0,2,1
2023-02-13,West US,VM,78,614,385,109.15,1.03,0,7,71.57142857142857,73.14285714285714,77.0,2,1
2023-02-13,West US,Storage,52,1563,239,109.15,1.03,0,7,71.57142857142857,72.42857142857143,78.0,2,1
2023-02-13,West US,Container,76,1812,461,109.15,1.03,0,7,71.57142857142857,69.85714285714286,52.0,2,1
2023-02-13,North Europe,VM,73,1670,367,109.15,1.03,0,7,78.95238095238095,67.0,54.0,2,1
2023-02-13,North Europe,Storage,77,852,258,109.15,1.03,0,7,78.95238095238095,65.14285714285714,73.0,2,1
2023-02-13,North Europe,Container,97,1280,244,109.15,1.03,0,7,78.95238095238095,71.14285714285714,77.0,2,1
2023-02-13,Southeast Asia,VM,74,1693,390,109.15,1.03,0,7,73.38095238095238,74.42857142857143,75.0,2,1
2023-02-13,Southeast Asia,Storage,76,921,387,109.15,1.03,0,7,73.38095238095238,73.28571428571429,74.0,2,1
2023-02-13,Southeast Asia,Container,56,632,434,109.15,1.03,0,7,73.38095238095238,68.28571428571429,76.0,2,1
2023-02-14,East US,VM,94,1325,448,94.7,1.05,0,7,77.19047619047619,85.28571428571429,99.0,2,1
2023-02-14,East US,Storage,80,1034,359,94.7,1.05,0,7,77.19047619047619,86.28571428571429,94.0,2,1
2023-02-14,East US,Container,92,1960,357,94.7,1.05,0,7,77.19047619047619,87.42857142857143,80.0,2,1
2023-02-14,West US,VM,88,581,457,94.7,1.05,0,7,71.57142857142857,70.57142857142857,76.0,2,1
2023-02-14,West US,Storage,63,1088,211,94.7,1.05,0,7,71.57142857142857,70.57142857142857,88.0,2,1
2023-02-14,West US,Container,88,1747,212,94.7,1.05,0,7,71.57142857142857,74.57142857142857,63.0,2,1
2023-02-14,North Europe,VM,95,1636,432,94.7,1.05,0,7,78.95238095238095,74.42857142857143,97.0,2,1
2023-02-14,North Europe,Storage,66,859,422,94.7,1.05,0,7,78.95238095238095,75.14285714285714,95.0,2,1
2023-02-14,North Europe,Container,83,1199,362,94.7,1.05,0,7,78.95238095238095,77.85714285714286,66.0,2,1
2023-02-14,Southeast Asia,VM,97,1849,273,94.7,1.05,0,7,73.38095238095238,72.57142857142857,56.0,2,1
2023-02-14,Southeast Asia,Storage,90,1747,259,94.7,1.05,0,7,73.38095238095238,75.0,97.0,2,1
2023-02-14,Southeast Asia,Container,64,1745,236,94.7,1.05,0,7,73.38095238095238,76.0,90.0,2,1
2023-02-15,East US,VM,78,777,395,100.97,1.1,0,7,77.19047619047619,84.85714285714286,92.0,2,1
2023-02-15,East US,Storage,69,983,441,100.97,1.1,0,7,77.19047619047619,80.85714285714286,78.0,2,1
2023-02-15,East US,Container,53,1230,391,100.97,1.1,0,7,77.19047619047619,80.71428571428571,69.0,2,1
2023-02-15,West US,VM,66,1023,392,100.97,1.1,0,7,71.57142857142857,73.0,88.0,2,1
2023-02-15,West US,Storage,71,973,319,100.97,1.1,0,7,71.57142857142857,72.0,66.0,2,1
2023-02-15,West US,Container,67,805,469,100.97,1.1,0,7,71.57142857142857,74.14285714285714,71.0,2,1
2023-02-15,North Europe,VM,96,784,403,100.97,1.1,0,7,78.95238095238095,83.85714285714286,83.0,2,1
2023-02-15,North Europe,Storage,85,1262,426,100.97,1.1,0,7,78.95238095238095,85.57142857142857,96.0,2,1
2023-02-15,North Europe,Container,61,1530,228,100.97,1.1,0,7,78.95238095238095,83.28571428571429,85.0,2,1
2023-02-15,Southeast Asia,VM,60,1556,333,100.97,1.1,0,7,73.38095238095238,73.85714285714286,64.0,2,1
2023-02-15,Southeast Asia,Storage,96,578,257,100.97,1.1,0,7,73.38095238095238,77.0,60.0,2,1
2023-02-15,Southeast Asia,Container,72,1953,425,100.97,1.1,0,7,73.38095238095238,76.42857142857143,96.0,2,1
2023-02-16,East US,VM,78,1015,298,92.98,0.97,0,7,77.19047619047619,77.71428571428571,53.0,2,1
2023-02-16,East US,Storage,62,538,470,92.98,0.97,0,7,77.19047619047619,73.14285714285714,78.0,2,1
2023-02-16,East US,Container,78,656,274,92.98,0.97,0,7,77.19047619047619,72.85714285714286,62.0,2,1
2023-02-16,West US,VM,81,1653,374,92.98,0.97,0,7,71.57142857142857,74.85714285714286,67.0,2,1
2023-02-16,West US,Storage,63,1607,221,92.98,0.97,0,7,71.57142857142857,71.28571428571429,81.0,2,1
2023-02-16,West US,Container,60,1348,435,92.98,0.97,0,7,71.57142857142857,70.85714285714286,63.0,2,1
2023-02-16,North Europe,VM,77,1488,220,92.98,0.97,0,7,78.95238095238095,80.42857142857143,61.0,2,1
2023-02-16,North Europe,Storage,96,1368,283,92.98,0.97,0,7,78.95238095238095,80.57142857142857,77.0,2,1
2023-02-16,North Europe,Container,55,1976,456,92.98,0.97,0,7,78.95238095238095,79.0,96.0,2,1
2023-02-16,Southeast Asia,VM,87,1685,362,92.98,0.97,0,7,73.38095238095238,80.85714285714286,72.0,2,1
2023-02-16,Southeast Asia,Storage,98,1292,479,92.98,0.97,0,7,73.38095238095238,81.0,87.0,2,1
2023-02-16,Southeast Asia,Container,61,1794,407,92.98,0.97,0,7,73.38095238095238,76.85714285714286,98.0,2,1
2023-02-17,East US,VM,76,1583,344,96.08,0.85,0,7,77.19047619047619,70.57142857142857,78.0,2,1
2023-02-17,East US,Storage,78,1832,207,96.08,0.85,0,7,77.19047619047619,70.57142857142857,76.0,2,1
2023-02-17,East US,Container,64,1550,373,96.08,0.85,0,7,77.19047619047619,69.85714285714286,78.0,2,1
2023-02-17,West US,VM,99,698,380,96.08,0.85,0,7,71.57142857142857,72.42857142857143,60.0,2,1
2023-02-17,West US,Storage,73,877,245,96.08,0.85,0,7,71.57142857142857,73.42857142857143,99.0,2,1
2023-02-17,West US,Container,64,1676,421,96.08,0.85,0,7,71.57142857142857,72.42857142857143,73.0,2,1
2023-02-17,North Europe,VM,63,954,472,96.08,0.85,0,7,78.95238095238095,76.14285714285714,55.0,2,1
2023-02-17,North Europe,Storage,93,1020,365,96.08,0.85,0,7,78.95238095238095,75.71428571428571,63.0,2,1
2023-02-17,North Europe,Container,97,1516,413,96.08,0.85,0,7,78.95238095238095,77.42857142857143,93.0,2,1
2023-02-17,Southeast Asia,VM,51,1867,271,96.08,0.85,0,7,73.38095238095238,75.0,61.0,2,1
2023-02-17,Southeast Asia,Storage,60,1587,404,96.08,0.85,0,7,73.38095238095238,75.0,51.0,2,1
2023-02-17,Southeast Asia,Container,66,571,476,96.08,0.85,0,7,73.38095238095238,70.71428571428571,60.0,2,1
2023-02-18,East US,VM,67,1843,294,102.96,1.03,1,7,77.19047619047619,71.85714285714286,64.0,2,1
2023-02-18,East US,Storage,87,510,416,102.96,1.03,1,7,77.19047619047619,73.14285714285714,67.0,2,1
2023-02-18,East US,Container,82,601,466,102.96,1.03,1,7,77.19047619047619,76.0,87.0,2,1
2023-02-18,West US,VM,71,1611,240,102.96,1.03,1,7,71.57142857142857,73.0,64.0,2,1
2023-02-18,West US,Storage,66,1087,245,102.96,1.03,1,7,71.57142857142857,70.85714285714286,71.0,2,1
2023-02-18,West US,Container,81,1986,279,102.96,1.03,1,7,71.57142857142857,73.42857142857143,66.0,2,1
2023-02-18,North Europe,VM,71,591,347,102.96,1.03,1,7,78.95238095238095,78.85714285714286,97.0,2,1
2023-02-18,North Europe,Storage,82,1213,441,102.96,1.03,1,7,78.95238095238095,79.57142857142857,71.0,2,1
2023-02-18,North Europe,Container,82,501,424,102.96,1.03,1,7,78.95238095238095,77.57142857142857,82.0,2,1
2023-02-18,Southeast Asia,VM,82,1088,315,102.96,1.03,1,7,73.38095238095238,72.14285714285714,66.0,2,1
2023-02-18,Southeast Asia,Storage,75,1417,302,102.96,1.03,1,7,73.38095238095238,70.42857142857143,82.0,2,1
2023-02-18,Southeast Asia,Container,51,1689,289,102.96,1.03,1,7,73.38095238095238,63.714285714285715,75.0,2,1
2023-02-19,East US,VM,95,621,342,100.05,0.98,1,7,77.19047619047619,78.42857142857143,82.0,2,1
2023-02-19,East US,Storage,83,605,322,100.05,0.98,1,7,77.19047619047619,79.42857142857143,95.0,2,1
2023-02-19,East US,Container,55,508,461,100.05,0.98,1,7,77.19047619047619,76.14285714285714,83.0,2,1
2023-02-19,West US,VM,58,1882,422,100.05,0.98,1,7,71.57142857142857,73.14285714285714,81.0,2,1
2023-02-19,West US,Storage,81,1052,403,100.05,0.98,1,7,71.57142857142857,70.57142857142857,58.0,2,1
2023-02-19,West US,Container,57,1841,283,100.05,0.98,1,7,71.57142857142857,68.28571428571429,81.0,2,1
2023-02-19,North Europe,VM,96,750,206,100.05,0.98,1,7,78.95238095238095,83.42857142857143,82.0,2,1
2023-02-19,North Europe,Storage,60,1607,407,100.05,0.98,1,7,78.95238095238095,83.0,96.0,2,1
2023-02-19,North Europe,Container,53,1913,221,100.05,0.98,1,7,78.95238095238095,77.28571428571429,60.0,2,1
2023-02-19,Southeast Asia,VM,75,1394,202,100.05,0.98,1,7,73.38095238095238,65.71428571428571,51.0,2,1
2023-02-19,Southeast Asia,Storage,90,1373,213,100.05,0.98,1,7,73.38095238095238,71.28571428571429,75.0,2,1
2023-02-19,Southeast Asia,Container,60,1477,211,100.05,0.98,1,7,73.38095238095238,71.28571428571429,90.0,2,1
2023-02-20,East US,VM,72,1408,224,85.85,0.96,0,8,80.66666666666667,77.28571428571429,55.0,2,1
2023-02-20,East US,Storage,94,1766,321,85.85,0.96,0,8,80.66666666666667,81.14285714285714,72.0,2,1
2023-02-20,East US,Container,68,1249,372,85.85,0.96,0,8,80.66666666666667,78.42857142857143,94.0,2,1
2023-02-20,West US,VM,57,808,382,85.85,0.96,0,8,70.85714285714286,67.28571428571429,57.0,2,1
2023-02-20,West US,Storage,81,806,499,85.85,0.96,0,8,70.85714285714286,68.71428571428571,57.0,2,1
2023-02-20,West US,Container,67,1413,410,85.85,0.96,0,8,70.85714285714286,68.85714285714286,81.0,2,1
2023-02-20,North Europe,VM,71,1048,258,85.85,0.96,0,8,71.52380952380952,73.57142857142857,53.0,2,1
2023-02-20,North Europe,Storage,52,1423,401,85.85,0.96,0,8,71.52380952380952,70.85714285714286,71.0,2,1
2023-02-20,North Europe,Container,84,944,292,85.85,0.96,0,8,71.52380952380952,71.14285714285714,52.0,2,1
2023-02-20,Southeast Asia,VM,64,852,412,85.85,0.96,0,8,70.23809523809524,71.0,60.0,2,1
2023-02-20,Southeast Asia,Storage,80,1456,223,85.85,0.96,0,8,70.23809523809524,70.71428571428571,64.0,2,1
2023-02-20,Southeast Asia,Container,69,1304,203,85.85,0.96,0,8,70.23809523809524,69.85714285714286,80.0,2,1
2023-02-21,East US,VM,77,1887,219,96.57,0.92,0,8,80.66666666666667,77.71428571428571,68.0,2,1
2023-02-21,East US,Storage,73,1446,295,96.57,0.92,0,8,80.66666666666667,74.57142857142857,77.0,2,1
2023-02-21,East US,Container,90,919,449,96.57,0.92,0,8,80.66666666666667,75.57142857142857,73.0,2,1
2023-02-21,West US,VM,83,1077,461,96.57,0.92,0,8,70.85714285714286,69.14285714285714,67.0,2,1
2023-02-21,West US,Storage,88,1254,385,96.57,0.92,0,8,70.85714285714286,73.42857142857143,83.0,2,1
2023-02-21,West US,Container,61,1760,217,96.57,0.92,0,8,70.85714285714286,70.57142857142857,88.0,2,1
2023-02-21,North Europe,VM,89,520,424,96.57,0.92,0,8,71.52380952380952,72.14285714285714,84.0,2,1
2023-02-21,North Europe,Storage,84,1293,207,96.57,0.92,0,8,71.52380952380952,70.42857142857143,89.0,2,1
2023-02-21,North Europe,Container,85,1251,286,96.57,0.92,0,8,71.52380952380952,74.0,84.0,2,1
2023-02-21,Southeast Asia,VM,91,1439,213,96.57,0.92,0,8,70.23809523809524,75.57142857142857,69.0,2,1
2023-02-21,Southeast Asia,Storage,63,501,492,96.57,0.92,0,8,70.23809523809524,73.85714285714286,91.0,2,1
2023-02-21,Southeast Asia,Container,54,1504,240,96.57,0.92,0,8,70.23809523809524,68.71428571428571,63.0,2,1
2023-02-22,East US,VM,96,513,430,98.39,1.04,0,8,80.66666666666667,81.42857142857143,90.0,2,1
2023-02-22,East US,Storage,74,1607,329,98.39,1.04,0,8,80.66666666666667,81.71428571428571,96.0,2,1
2023-02-22,East US,Container,88,1337,344,98.39,1.04,0,8,80.66666666666667,80.85714285714286,74.0,2,1
2023-02-22,West US,VM,74,527,265,98.39,1.04,0,8,70.85714285714286,73.0,61.0,2,1
2023-02-22,West US,Storage,84,1752,460,98.39,1.04,0,8,70.85714285714286,76.85714285714286,74.0,2,1
2023-02-22,West US,Container,50,1947,363,98.39,1.04,0,8,70.85714285714286,72.42857142857143,84.0,2,1
2023-02-22,North Europe,VM,94,1418,486,98.39,1.04,0,8,71.52380952380952,79.85714285714286,85.0,2,1
2023-02-22,North Europe,Storage,60,1533,394,98.39,1.04,0,8,71.52380952380952,78.28571428571429,94.0,2,1
2023-02-22,North Europe,Container,63,1091,292,98.39,1.04,0,8,71.52380952380952,79.85714285714286,60.0,2,1
2023-02-22,Southeast Asia,VM,59,1343,456,98.39,1.04,0,8,70.23809523809524,68.57142857142857,54.0,2,1
2023-02-22,Southeast Asia,Storage,54,1799,463,98.39,1.04,0,8,70.23809523809524,67.14285714285714,59.0,2,1
2023-02-22,Southeast Asia,Container,92,1471,200,98.39,1.04,0,8,70.23809523809524,68.85714285714286,54.0,2,1
2023-02-23,East US,VM,69,1807,320,118.86,1.02,0,8,80.66666666666667,81.0,88.0,2,1
2023-02-23,East US,Storage,92,1186,403,118.86,1.02,0,8,80.66666666666667,83.14285714285714,69.0,2,1
2023-02-23,East US,Container,86,804,319,118.86,1.02,0,8,80.66666666666667,85.0,92.0,2,1
2023-02-23,West US,VM,93,655,406,118.86,1.02,0,8,70.85714285714286,76.14285714285714,50.0,2,1
2023-02-23,West US,Storage,55,1119,450,118.86,1.02,0,8,70.85714285714286,72.14285714285714,93.0,2,1
2023-02-23,West US,Container,69,833,329,118.86,1.02,0,8,70.85714285714286,69.42857142857143,55.0,2,1
2023-02-23,North Europe,VM,58,1010,492,118.86,1.02,0,8,71.52380952380952,76.14285714285714,63.0,2,1
2023-02-23,North Europe,Storage,69,781,484,118.86,1.02,0,8,71.52380952380952,73.28571428571429,58.0,2,1
2023-02-23,North Europe,Container,50,618,234,118.86,1.02,0,8,71.52380952380952,68.42857142857143,69.0,2,1
2023-02-23,Southeast Asia,VM,55,984,444,118.86,1.02,0,8,70.23809523809524,66.85714285714286,92.0,2,1
2023-02-23,Southeast Asia,Storage,54,1684,378,118.86,1.02,0,8,70.23809523809524,61.57142857142857,55.0,2,1
2023-02-23,Southeast Asia,Container,63,1535,475,118.86,1.02,0,8,70.23809523809524,61.57142857142857,54.0,2,1
2023-02-24,East US,VM,99,1739,450,102.58,0.99,0,8,80.66666666666667,86.28571428571429,86.0,2,1
2023-02-24,East US,Storage,92,625,416,102.58,0.99,0,8,80.66666666666667,85.71428571428571,99.0,2,1
2023-02-24,East US,Container,99,1708,238,102.58,0.99,0,8,80.66666666666667,89.28571428571429,92.0,2,1
2023-02-24,West US,VM,80,1707,377,102.58,0.99,0,8,70.85714285714286,72.14285714285714,69.0,2,1
2023-02-24,West US,Storage,72,1951,493,102.58,0.99,0,8,70.85714285714286,71.85714285714286,80.0,2,1
2023-02-24,West US,Container,69,650,325,102.58,0.99,0,8,70.85714285714286,69.71428571428571,72.0,2,1
2023-02-24,North Europe,VM,94,807,433,102.58,0.99,0,8,71.52380952380952,69.71428571428571,50.0,2,1
2023-02-24,North Europe,Storage,57,1864,328,102.58,0.99,0,8,71.52380952380952,64.42857142857143,94.0,2,1
2023-02-24,North Europe,Container,57,1168,204,102.58,0.99,0,8,71.52380952380952,64.0,57.0,2,1
2023-02-24,Southeast Asia,VM,96,585,374,102.58,0.99,0,8,70.23809523809524,67.57142857142857,63.0,2,1
2023-02-24,Southeast Asia,Storage,83,1716,318,102.58,0.99,0,8,70.23809523809524,71.0,96.0,2,1
2023-02-24,Southeast Asia,Container,75,926,313,102.58,0.99,0,8,70.23809523809524,74.0,83.0,2,1
2023-02-25,East US,VM,67,1668,225,80.81,1.0,1,8,80.66666666666667,86.28571428571429,99.0,2,1
2023-02-25,East US,Storage,57,802,431,80.81,1.0,1,8,80.66666666666667,84.57142857142857,67.0,2,1
2023-02-25,East US,Container,98,1087,488,80.81,1.0,1,8,80.66666666666667,85.42857142857143,57.0,2,1
2023-02-25,West US,VM,50,1670,486,80.81,1.0,1,8,70.85714285714286,69.71428571428571,69.0,2,1
2023-02-25,West US,Storage,65,1576,268,80.81,1.0,1,8,70.85714285714286,65.71428571428571,50.0,2,1
2023-02-25,West US,Container,90,1743,391,80.81,1.0,1,8,70.85714285714286,70.71428571428571,65.0,2,1
2023-02-25,North Europe,VM,55,1074,272,80.81,1.0,1,8,71.52380952380952,62.857142857142854,57.0,2,1
2023-02-25,North Europe,Storage,82,1612,375,80.81,1.0,1,8,71.52380952380952,66.28571428571429,55.0,2,1
2023-02-25,North Europe,Container,62,1084,444,80.81,1.0,1,8,71.52380952380952,65.28571428571429,82.0,2,1
2023-02-25,Southeast Asia,VM,62,1682,297,80.81,1.0,1,8,70.23809523809524,69.71428571428571,75.0,2,1
2023-02-25,Southeast Asia,Storage,87,993,331,80.81,1.0,1,8,70.23809523809524,74.28571428571429,62.0,2,1
2023-02-25,Southeast Asia,Container,87,518,281,80.81,1.0,1,8,70.23809523809524,79.0,87.0,2,1
2023-02-26,East US,VM,62,1500,478,100.6,1.25,1,8,80.66666666666667,82.0,98.0,2,1
2023-02-26,East US,Storage,68,1888,328,100.6,1.25,1,8,80.66666666666667,77.57142857142857,62.0,2,1
2023-02-26,East US,Container,73,1321,288,100.6,1.25,1,8,80.66666666666667,74.85714285714286,68.0,2,1
2023-02-26,West US,VM,70,1588,275,100.6,1.25,1,8,70.85714285714286,70.85714285714286,90.0,2,1
2023-02-26,West US,Storage,56,642,292,100.6,1.25,1,8,70.85714285714286,67.42857142857143,70.0,2,1
2023-02-26,West US,Container,74,1940,423,100.6,1.25,1,8,70.85714285714286,67.71428571428571,56.0,2,1
2023-02-26,North Europe,VM,98,790,301,100.6,1.25,1,8,71.52380952380952,72.14285714285714,62.0,2,1
2023-02-26,North Europe,Storage,75,1790,309,100.6,1.25,1,8,71.52380952380952,69.42857142857143,98.0,2,1
2023-02-26,North Europe,Container,63,1341,464,100.6,1.25,1,8,71.52380952380952,70.28571428571429,75.0,2,1
2023-02-26,Southeast Asia,VM,52,584,481,100.6,1.25,1,8,70.23809523809524,77.42857142857143,87.0,2,1
2023-02-26,Southeast Asia,Storage,57,1315,316,100.6,1.25,1,8,70.23809523809524,71.85714285714286,52.0,2,1
2023-02-26,Southeast Asia,Container,78,1677,352,100.6,1.25,1,8,70.23809523809524,71.14285714285714,57.0,2,1
2023-02-27,East US,VM,61,1656,492,98.08,1.03,0,9,70.42857142857143,69.42857142857143,73.0,2,1
2023-02-27,East US,Storage,64,1823,427,98.08,1.03,0,9,70.42857142857143,69.0,61.0,2,1
2023-02-27,East US,Container,64,542,220,98.08,1.03,0,9,70.42857142857143,70.0,64.0,2,1
2023-02-27,West US,VM,72,1118,316,98.08,1.03,0,9,74.66666666666667,68.14285714285714,74.0,2,1
2023-02-27,West US,Storage,64,1292,491,98.08,1.03,0,9,74.66666666666667,70.14285714285714,72.0,2,1
2023-02-27,West US,Container,60,550,470,98.08,1.03,0,9,74.66666666666667,69.42857142857143,64.0,2,1
2023-02-27,North Europe,VM,53,1288,340,98.08,1.03,0,9,73.9047619047619,69.71428571428571,63.0,2,1
2023-02-27,North Europe,Storage,71,1286,489,98.08,1.03,0,9,73.9047619047619,72.0,53.0,2,1
2023-02-27,North Europe,Container,63,1463,251,98.08,1.03,0,9,73.9047619047619,69.28571428571429,71.0,2,1
2023-02-27,Southeast Asia,VM,95,1250,355,98.08,1.03,0,9,75.33333333333333,74.0,78.0,2,1
2023-02-27,Southeast Asia,Storage,84,1667,305,98.08,1.03,0,9,75.33333333333333,77.14285714285714,95.0,2,1
2023-02-27,Southeast Asia,Container,85,1169,345,98.08,1.03,0,9,75.33333333333333,76.85714285714286,84.0,2,1
2023-02-28,East US,VM,51,1088,331,99.65,0.88,0,9,70.42857142857143,63.285714285714285,64.0,2,1
2023-02-28,East US,Storage,75,1868,462,99.65,0.88,0,9,70.42857142857143,65.14285714285714,51.0,2,1
2023-02-28,East US,Container,80,1631,273,99.65,0.88,0,9,70.42857142857143,66.85714285714286,75.0,2,1
2023-02-28,West US,VM,88,1408,358,99.65,0.88,0,9,74.66666666666667,69.14285714285714,60.0,2,1
2023-02-28,West US,Storage,56,1458,440,99.65,0.88,0,9,74.66666666666667,67.14285714285714,88.0,2,1
2023-02-28,West US,Container,91,944,497,99.65,0.88,0,9,74.66666666666667,72.14285714285714,56.0,2,1
2023-02-28,North Europe,VM,85,1607,462,99.65,0.88,0,9,73.9047619047619,72.57142857142857,63.0,2,1
2023-02-28,North Europe,Storage,50,1695,372,99.65,0.88,0,9,73.9047619047619,65.71428571428571,85.0,2,1
2023-02-28,North Europe,Container,91,1058,340,99.65,0.88,0,9,73.9047619047619,68.0,50.0,2,1
2023-02-28,Southeast Asia,VM,71,1641,476,99.65,0.88,0,9,75.33333333333333,74.57142857142857,85.0,2,1
2023-02-28,Southeast Asia,Storage,71,1743,225,99.65,0.88,0,9,75.33333333333333,77.28571428571429,71.0,2,1
2023-02-28,Southeast Asia,Container,58,509,320,99.65,0.88,0,9,75.33333333333333,77.42857142857143,71.0,2,1
2023-03-01,East US,VM,91,1083,351,111.43,1.08,0,9,70.42857142857143,69.42857142857143,80.0,3,1
2023-03-01,East US,Storage,65,1572,353,111.43,1.08,0,9,70.42857142857143,70.0,91.0,3,1
2023-03-01,East US,Container,76,1816,267,111.43,1.08,0,9,70.42857142857143,71.71428571428571,65.0,3,1
2023-03-01,West US,VM,99,1163,218,111.43,1.08,0,9,74.66666666666667,75.71428571428571,91.0,3,1
2023-03-01,West US,Storage,85,1583,366,111.43,1.08,0,9,74.66666666666667,77.57142857142857,99.0,3,1
2023-03-01,West US,Container,59,1356,345,111.43,1.08,0,9,74.66666666666667,76.85714285714286,85.0,3,1
2023-03-01,North Europe,VM,68,1492,441,111.43,1.08,0,9,73.9047619047619,68.71428571428571,91.0,3,1
2023-03-01,North Europe,Storage,54,1186,248,111.43,1.08,0,9,73.9047619047619,68.85714285714286,68.0,3,1
2023-03-01,North Europe,Container,84,1631,425,111.43,1.08,0,9,73.9047619047619,70.71428571428571,54.0,3,1
2023-03-01,Southeast Asia,VM,82,1130,348,111.43,1.08,0,9,75.33333333333333,78.0,58.0,3,1
2023-03-01,Southeast Asia,Storage,66,1161,492,111.43,1.08,0,9,75.33333333333333,73.85714285714286,82.0,3,1
2023-03-01,Southeast Asia,Container,64,918,359,111.43,1.08,0,9,75.33333333333333,71.0,66.0,3,1
2023-03-02,East US,VM,60,1149,277,107.91,0.91,0,9,70.42857142857143,71.14285714285714,76.0,3,1
2023-03-02,East US,Storage,62,1008,453,107.91,0.91,0,9,70.42857142857143,72.71428571428571,60.0,3,1
2023-03-02,East US,Container,74,1269,490,107.91,0.91,0,9,70.42857142857143,72.57142857142857,62.0,3,1
2023-03-02,West US,VM,56,1897,324,107.91,0.91,0,9,74.66666666666667,76.28571428571429,59.0,3,1
2023-03-02,West US,Storage,88,958,479,107.91,0.91,0,9,74.66666666666667,76.28571428571429,56.0,3,1
2023-03-02,West US,Container,95,1741,301,107.91,0.91,0,9,74.66666666666667,81.85714285714286,88.0,3,1
2023-03-02,North Europe,VM,91,787,366,107.91,0.91,0,9,73.9047619047619,74.71428571428571,84.0,3,1
2023-03-02,North Europe,Storage,94,1505,235,107.91,0.91,0,9,73.9047619047619,76.0,91.0,3,1
2023-03-02,North Europe,Container,89,852,363,107.91,0.91,0,9,73.9047619047619,81.57142857142857,94.0,3,1
